,href,city,buildingType,district,microDistrict,street,buildNumber,roomsTotal,metro,totalArea,livingArea,kitchenArea,floor,floorCount,price,longitude,latitude,distance,azimuth,priceMetr
625,https://valion.ua/properties/939614/,Киев,Квартиры,Шевченковский,Центр,Жилянская ул.,104/24,2,Университет,47.0,26.0,9.0,2,5,1990000,30.49766948751541,50.4407771,2109.0106190887604,240.84,42340.425531914894
626,https://valion.ua/properties/941493/,Киев,Квартиры,Дарницкий,Позняки,Анны Ахматовой  ул.,16б,1,Позняки,45.0,19.0,13.0,9,16,1652000,30.6322273366695,50.411691000000005,8815.865450365889,118.93,36711.11111111111
627,https://valion.ua/properties/793535/,Киев,Квартиры,Днепровский,Воскресенка,Шухевича Романа ул.,22,3,None,69.0,39.0,8.0,4,9,1406600,0.0,0.0,6294223.410841964,217.4,20385.507246376812
628,https://valion.ua/properties/941241/,Киев,Квартиры,Оболонский,Минский,Семьи Кульженков ул.,31б,3,Минская,77.0,33.4,18.2,16,25,2990000,0.0,0.0,6294223.410841964,217.4,38831.168831168834
629,https://valion.ua/properties/922251/,Киев,Квартиры,Соломенский,Шулявка,Гарматная ул.,16/85,1,Шулявская,30.0,17.7,6.3,2,5,1000000,30.43346843094372,50.44968875,6402.428861924323,269.72,33333.333333333336
630,https://valion.ua/properties/941960/,Киев,Квартиры,Дарницкий,Позняки,Драгоманова ул.,6а,3,Позняки,96.0,46.3,40.0,10,23,2777770,30.6332862,50.4151289,8704.536595365822,116.48,28935.104166666668
631,https://valion.ua/properties/941954/,Киев,Квартиры,Деснянский,Троещина,Милославская ул.,19а,3,None,68.0,41.0,8.0,2,10,1612000,30.61698865,50.528767099999996,10985.57897752846,36.99,23705.882352941175
632,https://valion.ua/properties/941414/,Киев,Квартиры,Деснянский,Лесной,Курчатова Академика ул.,9/21,3,Лесная,61.0,40.0,7.0,6,9,1380000,0.0,0.0,6294223.410841964,217.4,22622.950819672133
633,https://valion.ua/properties/238358/,Киев,Квартиры,Шевченковский,Центр,Хмельницкого Богдана ул.,94,3,None,108.0,72.0,10.0,4,5,3360000,31.749459,50.5042076,87222.95040405047,85.55,31111.11111111111
634,https://valion.ua/properties/908395/,Киев,Квартиры,Дарницкий,None,Волго-Донский переулок,2а,2,Красный хутор,46.0,30.0,7.0,1,9,1325000,30.67159332399589,50.426741500000006,10826.593829376077,103.8,28804.347826086956
635,https://valion.ua/properties/937897/,Киев,Квартиры,Днепровский,Воскресенка,Запорожца ул.,4,2,Дарница,45.0,29.0,8.0,1,5,1025000,0.0,0.0,6294223.410841964,217.4,22777.777777777777
636,https://valion.ua/properties/941022/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,1,None,36.0,12.0,13.0,17,25,1070700,30.4238111,50.503875050000005,9279.085487859777,310.35,29741.666666666668
637,https://valion.ua/properties/941021/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,2,None,59.0,23.0,20.0,1,25,1477130,30.4238111,50.503875050000005,9279.085487859777,310.35,25036.101694915254
638,https://valion.ua/properties/941488/,Киев,Квартиры,Дарницкий,Осокорки,Центральная ул.,21а,1,Славутич,33.3,18.32,6.05,9,10,1050000,30.788242260514295,50.237679400000005,30209.8132296492,141.4,31531.531531531535
639,https://valion.ua/properties/941721/,Киев,Квартиры,Оболонский,Минский,Юрия Кондратюка  ул.,7,3,Минская,100.0,56.0,20.0,18,25,3699000,30.46290953701154,50.5257747,9466.070873038265,333.02,36990.0
640,https://valion.ua/properties/941218/,Киев,Квартиры,Святошинский,Академгородок,Ушакова Николая ул.,8,3,Академгородок,59.0,39.0,7.0,3,9,1543500,0.0,0.0,6294223.410841964,217.4,26161.01694915254
641,https://valion.ua/properties/940831/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,47,1,None,55.0,14.2,21.0,5,26,1390000,30.416669499999998,50.5035982,9652.62053042588,308.26,25272.727272727272
642,https://valion.ua/properties/940829/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,3,None,92.0,33.0,26.0,6,25,2198000,30.4238111,50.503875050000005,9279.085487859777,310.35,23891.304347826088
643,https://valion.ua/properties/940123/,Киев,Квартиры,Шевченковский,Центр,Рейтарская ул.,7,1,Золотые Ворота,50.0,25.0,10.0,2,3,2400000,30.507986,50.4543493,1210.5832866097687,293.62,48000.0
644,https://valion.ua/properties/941413/,Киев,Квартиры,Шевченковский,Нивки,Александровская ул.,1,2,Нивки,60.0,50.0,5.0,14,14,2592000,30.40098456768992,50.45938165,8770.903391134036,276.9,43200.0
645,https://valion.ua/properties/940327/,Киев,Квартиры,Соломенский,Отрадный,Западная ул.,10,1,Шулявская,35.0,16.0,8.0,19,24,1461560,30.43284227663542,50.44426005,6478.716210153307,264.36,41758.857142857145
646,https://valion.ua/properties/916609/,Киев,Квартиры,Оболонский,Оболонь,Богатырская ул.,32,2,Героев Днепра,58.0,21.0,15.0,1,4,1200500,30.488310107711484,50.54550585,10915.201628898416,346.78,20698.275862068964
647,https://valion.ua/properties/899118/,Киев,Квартиры,Соломенский,Чоколовка,Волынская ул.,22,1,None,26.0,15.0,4.0,4,4,975000,30.44731746267623,50.425552550000006,6064.068893701584,243.32,37500.0
648,https://valion.ua/properties/941719/,Киев,Квартиры,Соломенский,Чоколовка,Ушинского ул.,25,1,None,22.0,13.0,4.0,9,9,780000,30.443935261937817,50.42599355,6258.645809102394,244.71,35454.545454545456
649,https://valion.ua/properties/939570/,Киев,Квартиры,Шевченковский,Лукьяновка,Багговутовская ул.,1а,1,Лукьяновская,48.0,25.0,19.0,7,12,1377000,30.466549649999997,50.4744254,4878.37409539943,303.94,28687.5
650,https://valion.ua/properties/941240/,Киев,Квартиры,Святошинский,Борщаговка,Кольцова бульвар,7а,1,Академгородок,42.0,15.0,12.0,15,25,1075000,30.382867950509883,50.4181789,10607.546149215288,250.51,25595.238095238095
651,https://valion.ua/properties/941304/,Киев,Квартиры,Шевченковский,Нивки,Победы проспект,67,1,Нивки,35.0,16.0,8.0,10,16,1836000,30.40613622640488,50.458066099999996,8390.96585747758,276.2,52457.142857142855
652,https://valion.ua/properties/941247/,Киев,Квартиры,Голосеевский,None,Фрометовская ул.,2,2,Демеевская,38.0,28.0,7.0,4,9,1127200,30.51098737200664,50.4087555,4674.788338565086,191.04,29663.157894736843
653,https://valion.ua/properties/818733/,Киев,Квартиры,Голосеевский,None,Лобановского проспект,130,3,Демеевская,80.0,45.0,9.0,3,9,2116620,30.502155814269827,50.4068669,5034.391647342981,197.59,26457.75
654,https://valion.ua/properties/939234/,Киев,Квартиры,Дарницкий,Осокорки,Бажана Николая проспект,10,3,Осокорки,95.0,31.0,36.0,11,17,2872000,30.61896505299825,50.3947028,9151.81426732045,132.27,30231.57894736842
655,https://valion.ua/properties/941002/,Киев,Квартиры,Святошинский,None,Садовая ул.,9,3,Академгородок,90.0,50.0,15.0,1,1,1200000,30.438471000000007,50.3877408,9196.593456899922,221.1,13333.333333333334
656,https://valion.ua/properties/900136/,Киев,Квартиры,Дарницкий,Осокорки,Малоземельная ул.,75,2,Славутич,50.0,33.0,12.0,8,10,2082260,30.6026613,50.3922911,8530.488918910438,138.86,41645.2
657,https://valion.ua/properties/939880/,Киев,Квартиры,Печерский,Печерск,Василия Тютюнника  ул.,53,3,Лыбедская,103.0,50.0,14.0,7,14,6125000,30.528612974612855,50.4170717,3680.0588176536326,174.47,59466.01941747573
658,https://valion.ua/properties/940610/,Киев,Квартиры,Шевченковский,КПИ,Ярмолы Виктора ул.,38а,2,Политехнический институт,42.0,24.0,5.5,1,5,1225000,30.468343285286434,50.45482065,3961.612332857899,277.82,29166.666666666668
659,https://valion.ua/properties/874663/,Киев,Квартиры,Оболонский,Минский,Бережанская ул.,15,2,Минская,67.0,34.0,12.0,21,25,1494500,30.4597657,50.5136161,8403.111487591954,327.46,22305.97014925373
660,https://valion.ua/properties/937112/,Киев,Квартиры,Шевченковский,Нивки,Салютная ул.,2б,1,None,31.0,9.0,13.0,3,9,1385100,30.402769,50.47158,8910.22120004924,285.72,44680.645161290326
661,https://valion.ua/properties/938531/,Киев,Квартиры,Шевченковский,Центр,Стрелецкая ул.,7/6,4,Золотые Ворота,134.3,81.4,13.2,1,5,7840000,30.51249440755508,50.45358765,884.6502810470818,296.88,58376.76842889054
662,https://valion.ua/properties/938833/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,18,2,Осокорки,63.0,27.0,18.0,17,25,2150000,30.6007969,50.4099353,7066.867779987363,129.14,34126.98412698413
663,https://valion.ua/properties/337289/,Киев,Квартиры,Соломенский,КПИ,Победы проспект,37/5,4,None,112.0,62.0,12.0,1,3,4536000,30.4634432754983,50.4487237,4275.786730306067,268.12,40500.0
664,https://valion.ua/properties/940184/,Киев,Квартиры,Соломенский,Соломенка,Максима Шаповала ул.,2,2,None,65.0,18.0,25.0,21,25,3650500,0.0,0.0,6294223.410841964,217.4,56161.53846153846
665,https://valion.ua/properties/938844/,Киев,Квартиры,Соломенский,Соломенка,Липковского ул.,37б,1,None,58.0,23.0,12.0,3,25,2184000,30.478159708489862,50.430943850000006,3862.4471175431268,236.66,37655.1724137931
666,https://valion.ua/properties/881572/,Киев,Квартиры,Дарницкий,Новая Дарница,Вересневая ул.,18/20,3,None,61.0,41.0,7.0,2,9,1188250,0.0,0.0,6294223.410841964,217.4,19479.508196721312
667,https://valion.ua/properties/251406/,Киев,Квартиры,Печерский,Печерск,Лаврская ул.,8,1,Арсенальная,32.1,18.6,6.0,5,5,2205000,30.552700700000003,50.4368037,2534.691463136605,125.45,68691.58878504673
668,https://valion.ua/properties/940162/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,41,1,None,45.0,15.0,20.0,6,23,1164000,30.427424,50.5029027,9013.868489175138,310.87,25866.666666666668
669,https://valion.ua/properties/939455/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,16д,1,Осокорки,43.0,13.0,17.0,19,25,1800000,30.6007969,50.4099353,7066.867779987363,129.14,41860.46511627907
670,https://valion.ua/properties/939554/,Киев,Квартиры,Святошинский,Борщаговка,Зодчих ул.,50б,1,None,37.0,18.0,9.0,7,7,1180800,30.368013627371283,50.427561350000005,11332.113215726655,257.3,31913.513513513513
671,https://valion.ua/properties/938378/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,16д,1,Осокорки,45.0,13.0,19.0,9,25,1920000,30.6007969,50.4099353,7066.867779987363,129.14,42666.666666666664
672,https://valion.ua/properties/937927/,Киев,Квартиры,Днепровский,Левобережный,Евгения проспект Правды.,4,2,Левобережная,68.0,29.0,21.0,11,18,1620000,0.0,0.0,6294223.410841964,217.4,23823.529411764706
673,https://valion.ua/properties/940540/,Киев,Квартиры,Деснянский,Троещина,Закревского Николая ул.,97,2,None,67.0,36.0,11.0,15,20,1680000,30.6260921,50.5162045,10350.862722233727,44.53,25074.626865671642
674,https://valion.ua/properties/774250/,Киев,Квартиры,Голосеевский,None,Голосеевская ул.,13а,2,None,97.0,60.0,14.0,21,23,4320000,30.5192038,50.3992943,5649.050258901402,183.17,44536.0824742268
675,https://valion.ua/properties/132623/,Киев,Квартиры,Шевченковский,Шулявка,Полевой переулок,12,2,Шулявская,53.38,32.0,9.0,4,4,1656000,30.447727141922122,50.452255199999996,5395.306362409291,272.7,31022.85500187336
676,https://valion.ua/properties/535544/,Киев,Квартиры,Днепровский,Позняки,Бориса Гмыри ул.,23,3,Позняки,84.0,48.0,17.0,1,25,4080000,30.6271991,50.3945339,9605.223760984543,130.0,48571.42857142857
677,https://valion.ua/properties/938543/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,43а,4,None,119.0,71.0,12.0,21,25,3120000,30.425600799999998,50.5026479,9094.027932359864,310.2,26218.48739495798
678,https://valion.ua/properties/832287/,Киев,Квартиры,Оболонский,Минский,Юрия Кондратюка  ул.,1,1,Минская,53.0,20.0,12.0,3,26,1151500,30.455627591563832,50.526885050000004,9819.51697456848,330.67,21726.415094339623
679,https://valion.ua/properties/926380/,Киев,Квартиры,Дарницкий,Позняки,Анны Ахматовой  ул.,7/15,3,Позняки,146.1,42.9,72.1,11,11,3000000,30.638776017552708,50.410425599999996,9291.889799417242,118.3,20533.88090349076
680,https://valion.ua/properties/939459/,Киев,Квартиры,Дарницкий,None,Центральная ул.,21а,1,Славутич,33.0,15.0,18.0,6,10,1025000,30.788242260514295,50.237679400000005,30209.8132296492,141.4,31060.60606060606
681,https://valion.ua/properties/939456/,Киев,Квартиры,Дарницкий,Позняки,Елены Пчелки ул.,2,1,Позняки,53.4,20.3,13.4,20,21,1400000,30.627068818183265,50.415847549999995,8274.35148704637,117.36,26217.228464419477
682,https://valion.ua/properties/687546/,Киев,Квартиры,Дарницкий,Осокорки,Чавдар ул.,34,1,Осокорки,37.0,18.0,7.0,11,25,1344000,0.0,0.0,6294223.410841964,217.4,36324.32432432433
683,https://valion.ua/properties/531491/,Киев,Квартиры,Дарницкий,Харьковский,Бажана Николая проспект,5,3,Харьковская,67.0,42.0,8.0,2,9,1440000,30.656293308766976,50.40257715,10803.791133286191,119.24,21492.537313432837
684,https://valion.ua/properties/939318/,Киев,Квартиры,Деснянский,Лесной,Радистов ул.,40,2,Лесная,60.0,31.0,12.0,4,6,1490000,30.669504675086635,50.48009735,10886.310914031232,71.99,24833.333333333332
685,https://valion.ua/properties/939092/,Киев,Квартиры,Шевченковский,Нивки,Салютная ул.,2,1,Нивки,38.0,15.0,13.0,6,15,1296000,30.4245477,50.370405250000005,11312.740803415847,218.46,34105.26315789474
686,https://valion.ua/properties/939316/,Киев,Квартиры,Днепровский,Левобережный,Каховская ул.,60,1,Левобережная,39.0,15.0,11.0,2,26,1166400,30.5913211,50.4631264,5025.210376928898,73.04,29907.69230769231
687,https://valion.ua/properties/937706/,Киев,Квартиры,Днепровский,Левобережный,Каховская ул.,60,1,Левобережная,40.0,16.0,12.0,19,26,1300000,30.5913211,50.4631264,5025.210376928898,73.04,32500.0
688,https://valion.ua/properties/939441/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,41,2,None,73.0,30.0,19.0,11,25,1518000,30.427424,50.5029027,9013.868489175138,310.87,20794.520547945205
689,https://valion.ua/properties/939105/,Киев,Квартиры,Днепровский,Русановка,Энтузиастов ул.,7/3,3,Левобережная,58.0,42.0,7.0,1,9,1336500,30.6001392961846,50.437676,5606.270193263274,104.16,23043.103448275862
690,https://valion.ua/properties/638003/,Киев,Квартиры,Соломенский,Соломенка,Воздухофлотский проспект,36,4,None,76.0,59.0,5.0,5,9,2472000,30.464153607690164,50.4279503,4884.398389700756,239.81,32526.315789473683
691,https://valion.ua/properties/914452/,Киев,Квартиры,Оболонский,Минский,Юрия Кондратюка  ул.,1,1,Минская,47.0,17.0,12.0,22,24,1053500,30.455627591563832,50.526885050000004,9819.51697456848,330.67,22414.893617021276
692,https://valion.ua/properties/936502/,Киев,Квартиры,Подольский,Виноградарь,Галицкая ул.,9,1,None,34.0,18.5,8.0,3,9,845000,30.437773869203628,50.50826465,8895.429680219782,316.88,24852.941176470587
693,https://valion.ua/properties/935749/,Киев,Квартиры,Оболонский,Оболонь,Иорданская ул.,9е,4,Оболонь,88.0,68.0,8.5,12,16,2817500,30.5072006,50.491966,4811.39763589185,346.03,32017.045454545456
694,https://valion.ua/properties/938849/,Киев,Квартиры,Деснянский,Троещина,Оноре Бальзака  ул.,4,4,None,107.0,70.0,10.0,3,18,1842800,30.57744470810811,50.49920305,6675.370089244766,34.83,17222.429906542056
695,https://valion.ua/properties/732488/,Киев,Квартиры,Святошинский,Борщаговка,Академика Королева ул.,9б,1,Академгородок,38.3,9.6,5.8,1,5,960000,0.0,0.0,6294223.410841964,217.4,25065.27415143603
696,https://valion.ua/properties/939266/,Киев,Квартиры,Дарницкий,Осокорки,Заречная ул.,6,1,Славутич,32.0,18.0,7.0,14,22,1320000,30.764407000000006,50.75440395,37911.116868752055,26.57,41250.0
697,https://valion.ua/properties/939264/,Киев,Квартиры,Соломенский,переулокомайский,Авиаконструктора Антонова ул.,2б,3,Вокзальная,103.0,89.0,10.0,19,24,3720000,30.4637301,50.4302269,4788.882490229425,242.62,36116.50485436893
698,https://valion.ua/properties/939090/,Киев,Квартиры,Деснянский,Лесной,Шолом-Алейхема ул.,13,2,None,46.0,30.0,7.0,9,9,1060000,30.633520051181257,50.4739657,8247.011844334033,71.05,23043.478260869564
699,https://valion.ua/properties/900520/,Киев,Квартиры,Печерский,Печерск,Мечникова ул.,7а,2,Кловская,46.0,28.0,7.0,7,9,1927600,30.533127786202364,50.437693,1526.8120802983783,153.78,41904.34782608696
700,https://valion.ua/properties/872671/,Киев,Квартиры,Святошинский,Святошино,Михаила Котельникова  ул.,89,2,Житомирская,51.0,32.0,7.0,9,9,996000,30.3558694,50.450097150000005,11913.723189060122,270.12,19529.41176470588
701,https://valion.ua/properties/938421/,Киев,Квартиры,Дарницкий,Осокорки,Центральная ул.,19,1,Славутич,42.0,23.0,8.0,10,10,1494000,30.22405528684203,50.2282694,32605.20109008241,220.89,35571.42857142857
702,https://valion.ua/properties/937879/,Киев,Квартиры,Дарницкий,Осокорки,Мишуги Александра ул.,8,2,Позняки,80.0,43.0,16.0,3,23,3000000,0.0,0.0,6294223.410841964,217.4,37500.0
703,https://valion.ua/properties/937719/,Киев,Квартиры,Дарницкий,Позняки,Урловская ул.,23а,3,Позняки,75.0,44.0,27.0,23,25,3000000,30.613425591652195,50.41058075,7742.931074235785,124.53,40000.0
704,https://valion.ua/properties/939056/,Киев,Квартиры,Шевченковский,Сырец,Ивана ул.,18,3,Сырец,84.0,50.0,14.0,12,13,1825000,24.7153057,48.918145,452301.1468613735,250.06,21726.190476190477
705,https://valion.ua/properties/925023/,Киев,Квартиры,Деснянский,Троещина,Лисковская ул.,20,3,None,93.0,47.0,12.0,6,16,1628100,30.596177964183184,50.527264849999995,10019.562214842847,30.83,17506.451612903227
706,https://valion.ua/properties/938415/,Киев,Квартиры,Голосеевский,Демеевка,Лобановского проспект,136а,2,None,59.0,36.3,7.4,1,3,1512000,30.50556775,50.4065786,4997.343170531868,194.83,25627.118644067796
707,https://valion.ua/properties/938805/,Киев,Квартиры,Голосеевский,None,Конева Маршала ул.,7а,2,Ипподром,60.0,33.0,18.0,17,21,2350890,30.458704170918132,50.384562700000004,8617.755400088488,212.32,39181.5
708,https://valion.ua/properties/939049/,Киев,Квартиры,Шевченковский,None,Полтавская ул.,12,2,Лукьяновская,42.0,30.0,6.0,2,4,1080000,30.48599977222797,50.455355999999995,2736.79858404745,282.62,25714.285714285714
709,https://valion.ua/properties/938527/,Киев,Квартиры,Деснянский,Троещина,Маяковского Владимира проспект,95а,2,None,58.0,30.0,9.0,1,16,1350000,30.61839794757717,50.5277098,10953.182936222513,37.78,23275.862068965518
710,https://valion.ua/properties/917307/,Киев,Квартиры,Дарницкий,Позняки,Анны Ахматовой  ул.,3,1,Позняки,47.0,20.0,12.4,5,18,1620000,30.643168195215594,50.4116884,9503.955031801666,116.66,34468.085106382976
711,https://valion.ua/properties/845039/,Киев,Квартиры,Голосеевский,None,Майкопская ул.,1а,1,Демеевская,46.0,35.0,8.0,5,5,1029000,30.501366142849196,50.40382425,5374.185163426302,197.07,22369.565217391304
712,https://valion.ua/properties/938115/,Киев,Квартиры,Печерский,Печерск,Иоанна Павла II ул.,11,5,Дворец Украина,195.0,110.0,35.0,23,24,7920000,30.532624299329733,50.42087105,3302.900414364065,168.85,40615.38461538462
713,https://valion.ua/properties/327728/,Киев,Квартиры,Соломенский,Караваевы Дачи,Ушинского ул.,6,3,None,53.0,43.0,8.0,8,9,1200000,30.449583699999998,50.43545425,5501.847148906567,252.88,22641.509433962263
714,https://valion.ua/properties/938800/,Киев,Квартиры,Дарницкий,None,Харьковское шоссе,13,3,None,67.0,47.0,8.0,2,4,1440000,30.631784236323465,50.43573125,7846.300625376083,101.66,21492.537313432837
715,https://valion.ua/properties/932268/,Киев,Квартиры,Дарницкий,Позняки,Анны Ахматовой  ул.,30,2,Позняки,82.0,36.0,16.0,12,20,3240000,30.622153,50.4077431,8433.447045202834,123.91,39512.19512195122
716,https://valion.ua/properties/82166/,Киев,Квартиры,Святошинский,Святошино,Победы проспект,89а,5,Святошин,180.0,103.0,12.0,19,20,3600000,30.384954,50.4567041,9875.519689006018,274.4,20000.0
717,https://valion.ua/properties/258/,Киев,Квартиры,Голосеевский,None,Лобановского проспект,130,3,None,80.0,59.0,11.0,2,10,2256000,30.502155814269827,50.4068669,5034.391647342981,197.59,28200.0
718,https://valion.ua/properties/938797/,Киев,Квартиры,Святошинский,Святошино,Краснова Николая ул.,62/28,2,Святошин,50.0,27.0,8.0,1,5,1165300,0.0,0.0,6294223.410841964,217.4,23306.0
719,https://valion.ua/properties/938542/,Киев,Квартиры,Соломенский,None,Практичная ул.,2,1,Васильковская,30.0,16.0,13.0,3,4,839760,30.47114282270769,50.39257785,7396.188127180354,210.23,27992.0
720,https://valion.ua/properties/919739/,Киев,Квартиры,Дарницкий,Позняки,Тростянецкая ул.,3,3,None,51.0,31.0,19.0,1,10,1536000,30.648648898456955,50.415672650000005,9669.81164812411,113.27,30117.647058823528
721,https://valion.ua/properties/767423/,Киев,Квартиры,Дарницкий,Осокорки,Чавдар ул.,38б,1,None,38.0,17.0,7.0,1,25,1392000,30.627575153950218,50.39031795,9933.08843873259,131.98,36631.57894736842
722,https://valion.ua/properties/937904/,Киев,Квартиры,Печерский,Печерск,Госпитальная ул.,2,1,None,35.0,20.0,7.0,2,5,1670000,30.524472,50.4378356,1354.520220941039,177.42,47714.28571428572
723,https://valion.ua/properties/935757/,Киев,Квартиры,Деснянский,Троещина,Радунская ул.,9,1,None,43.0,18.0,10.0,12,16,1164000,30.599533496106027,50.5293318,10339.484066362058,31.31,27069.767441860466
724,https://valion.ua/properties/938358/,Киев,Квартиры,Днепровский,Левобережный,Евгения Сверстюка ул.,4,1,Левобережная,43.0,15.0,16.0,13,23,1526000,30.6020992,50.4475018,5581.6395778230835,92.83,35488.37209302326
725,https://valion.ua/properties/917179/,Киев,Квартиры,Деснянский,Лесной,Радистов ул.,34,3,Лесная,96.0,52.0,21.0,1,11,2300000,30.6692343,50.4797038,10854.68054752649,72.18,23958.333333333332
726,https://valion.ua/properties/928760/,Киев,Квартиры,Шевченковский,Центр,Владимирская ул.,96,1,Олимпийская,51.0,28.0,11.0,2,4,2807260,30.50802383313533,50.4334667,2146.719294396066,210.99,55044.313725490196
727,https://valion.ua/properties/925444/,Киев,Квартиры,Шевченковский,Лукьяновка,Сечевых Стрельцов ул.,52а,2,Лукьяновская,84.0,50.0,13.0,9,17,3460500,30.492274433262722,50.4565406,2341.413742153636,288.16,41196.42857142857
728,https://valion.ua/properties/938417/,Киев,Квартиры,Днепровский,Левобережный,Евгения Сверстюка ул.,4,1,Левобережная,44.0,15.0,16.0,11,25,1512000,30.6020992,50.4475018,5581.6395778230835,92.83,34363.63636363636
729,https://valion.ua/properties/775166/,Киев,Квартиры,Шевченковский,None,Сикорского ул.,4г,1,None,54.0,30.0,16.0,22,26,3600000,0.0,0.0,6294223.410841964,217.4,66666.66666666667
730,https://valion.ua/properties/799042/,Киев,Квартиры,Голосеевский,None,Науки проспект,55а,2,Демеевская,77.0,36.0,11.0,24,25,2280000,30.536381750444825,50.3794206,7903.34271964576,173.42,29610.38961038961
731,https://valion.ua/properties/937924/,Киев,Квартиры,Голосеевский,Демеевка,Бурмистенко ул.,11,1,Голосеевская,30.0,17.0,7.0,3,5,1020120,30.496816815829174,50.39308245,6611.494746774108,196.71,34004.0
732,https://valion.ua/properties/937023/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,1,Дарница,41.0,19.0,17.0,5,8,1564000,30.6222181,50.4357289,7182.192557774966,102.77,38146.34146341463
733,https://valion.ua/properties/938084/,Киев,Квартиры,Подольский,None,Набережно-Рыбальская ул.,9,2,Контрактовая площадь,65.0,30.0,15.0,7,9,3115000,30.53582621357515,50.48049245,3501.046377800128,14.3,47923.07692307692
734,https://valion.ua/properties/870521/,Киев,Квартиры,Дарницкий,Харьковский,Харьковское шоссе,178,5,Вырлица,100.0,70.0,10.0,1,9,1680000,30.66687436361227,50.4108802,11070.498675184714,113.15,16800.0
735,https://valion.ua/properties/843742/,Киев,Квартиры,Голосеевский,Центр,Антоновича ул.,44,1,Олимпийская,49.0,18.0,17.0,12,23,3888000,30.513249418896642,50.4334588,1981.7627810936704,201.75,79346.9387755102
736,https://valion.ua/properties/936995/,Киев,Квартиры,Шевченковский,Центр,Жилянская ул.,59,2,Университет,66.0,20.0,30.0,14,17,3600000,30.499725041553333,50.43766755,2181.909592567,230.98,54545.454545454544
737,https://valion.ua/properties/938082/,Киев,Квартиры,Днепровский,Русановка,Евгения Сверстюка ул.,4,1,Левобережная,45.0,16.0,16.0,15,25,1248000,30.6020992,50.4475018,5581.6395778230835,92.83,27733.333333333332
738,https://valion.ua/properties/920355/,Киев,Квартиры,Святошинский,Борщаговка,Курбаса Леся проспект,1а,2,None,60.0,30.0,7.0,13,14,1440000,30.3947414,50.4314796,9383.60733476688,257.33,24000.0
739,https://valion.ua/properties/926022/,Киев,Квартиры,Печерский,Печерск,Зверинецкая ул.,47,2,None,104.0,60.0,23.0,3,9,5740000,30.554663518263098,50.40835225,5131.385670441379,154.58,55192.307692307695
740,https://valion.ua/properties/935384/,Киев,Квартиры,Соломенский,Соломенка,Озерная ул.,7,1,None,30.0,17.0,6.0,6,9,1000000,30.37055214266073,50.353603199999995,15277.317151226114,225.4,33333.333333333336
741,https://valion.ua/properties/913705/,Киев,Квартиры,Оболонский,Минский,Семьи Кульженков ул.,37,2,None,82.0,38.0,12.0,18,25,2340000,0.0,0.0,6294223.410841964,217.4,28536.585365853658
742,https://valion.ua/properties/730146/,Киев,Квартиры,Голосеевский,Теремки-2,Луценко Дмитрия ул.,9,1,None,38.0,11.6,8.5,1,9,760000,0.0,0.0,6294223.410841964,217.4,20000.0
743,https://valion.ua/properties/937729/,Киев,Квартиры,Соломенский,Чоколовка,Уманская ул.,29,3,Шулявская,56.0,45.0,6.0,1,5,1272000,30.46212345,50.4402409,4500.45173747474,256.03,22714.285714285714
744,https://valion.ua/properties/937099/,Киев,Квартиры,Святошинский,None,Палладина Академика проспект,22,3,Академгородок,92.0,57.0,11.0,17,23,2616000,30.356981201598117,50.46162215,11903.728627889615,276.32,28434.782608695652
745,https://valion.ua/properties/844480/,Киев,Квартиры,Шевченковский,None,Саксаганского ул.,70б,3,Площадь Льва Толстого,72.1,40.5,17.9,3,6,3288000,30.50216319561833,50.4396521,1909.4429546298636,232.86,45603.32871012483
746,https://valion.ua/properties/899453/,Киев,Квартиры,Шевченковский,Центр,Саксаганского ул.,60а,6,Дворец спорта,182.0,100.0,35.0,5,5,6600000,30.50463797285127,50.43783765,1909.6371503954085,224.82,36263.73626373626
747,https://valion.ua/properties/414055/,Киев,Квартиры,Соломенский,Соломенка,Волгоградская ул.,39,3,Вокзальная,71.0,56.0,7.3,1,9,1392000,30.4876703,50.42253615,3981.575478031882,219.83,19605.6338028169
748,https://valion.ua/properties/932697/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,26,1,Осокорки,44.0,18.0,14.0,20,25,1535760,30.6142516828186,50.393855099999996,8972.06463667044,134.16,34903.63636363636
749,https://valion.ua/properties/937691/,Киев,Квартиры,Шевченковский,None,Софиевская ул.,23,4,Майдан Незалежности,129.0,80.8,15.0,2,2,7800000,30.5171862,50.4523252,524.5139386763411,299.62,60465.11627906977
750,https://valion.ua/properties/937397/,Киев,Квартиры,Днепровский,None,Евгения Сверстюка ул.,4,1,Левобережная,44.0,14.0,17.0,13,25,1488000,30.6020992,50.4475018,5581.6395778230835,92.83,33818.181818181816
